File path	File name	MS1 count	MSMS count	Precursor mz	Precursor type	Rank	InChIKey	SMILES	Score	Database
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	1	NIMPMJIXSJYVEO-UHFFFAOYNA-N	O=C(O)C(O)CCCCCCC1=C(C1)CCCCCCCC	6.522	HMDB=HMDB0031060,FooDB=FDB003062,LipidMAPS=LMFA01140051,UNPD=UNPD128450,BLEXP=BLEXPDB00131751126,COCONUT=CNP0228517
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	2	WRXGTVUDZZBNPN-NTKKDRDTNA-N	O=C(OC)CCCCCCCC(O)C=CC=CCCCCC	6.3838	LipidMAPS=LMFA01050549,UNPD=UNPD139101;UNPD38661;UNPD226662,COCONUT=CNP0346230
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	3	KQDQXJXWFRWWFK-DSBKJEINNA-N	O=C1OCC(O)CC1=CCCCCCCCCCCCCC	6.3628	UNPD=UNPD120196,COCONUT=CNP0230342
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	4	KBHLNNQHHPFDSG-RPROYIPHNA-N	O=C1OC(C)C(O)C1=CCCCCCCCCCCCCC	6.3508	KNApSAcK=C00037424;C00037425;C00037482,UNPD=UNPD125550;UNPD132658;UNPD153793;UNPD5081;UNPD5899;UNPD98916,COCONUT=CNP0166271
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	5	UGELGICNLMQZDX-AUEQOJTMNA-N	O=C(OC)CCCCCCCC=CC(O)C=CCCCCC	6.3139	UNPD=UNPD113929,COCONUT=CNP0226279
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	6	ZVMLLPSSQZSZOA-YKSKPCELNA-N	O=C(OC)CCCCCCCC=CC=CC(O)CCCCC	6.2796	UNPD=UNPD185932;UNPD98812,COCONUT=CNP0201876
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	7	VTRDODAJNTXJSD-PSHLNJOQNA-N	O=C(OC)CCCCCCCC(O)CCC=CCC=CCC	6.2715	UNPD=UNPD134194,COCONUT=CNP0255426
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	8	JTSVQVYMBXVLFI-GZZCTUQNNA-N	O=C(OC)CCCCCCCC=CCC1OC1CCCCC	6.2715	UNPD=UNPD195877;UNPD207731;UNPD64241;UNPD215748,BLEXP=BLEXPDB00005354040,COCONUT=CNP0136453
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	9	SVVJHZVKJUTXBA-AJHWFOENNA-N	O=C(OC)CCCCCCC(O)CCC=CCC=CCCC	6.2698	UNPD=UNPD188303,COCONUT=CNP0373587
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	10	NKSSFRCNBLNXBF-JPDDTYQJNA-N	O=C(OC)CCCCCCCC=CCC=CCC(O)CCC	6.2687	UNPD=UNPD132835;UNPD199278;UNPD76909;UNPD216107,COCONUT=CNP0253020
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	11	ZMMAUSVHZLRLFG-UHFFFAOYSA-N	O=C(O)C(CO)CCCCCC1C=CC(CCCCC)CC1	6.2622	COCONUT=CNP0422279
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	12	CIOUQKGNHMSZRR-RWOFSUIDNA-N	O=C(OC)C(O)CCCCCCC=CCC=CCCCCC	6.2511	UNPD=UNPD138360;UNPD207393;UNPD216479,COCONUT=CNP0262773
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	13	PGFFLQJCDSJXNQ-AIDWYCHQNA-N	O=C(OC)CCCCCCCC=CCC(O)CCC=CCC	6.2462	UNPD=UNPD6067,COCONUT=CNP0304013
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	14	WVIPNFACEKDMDZ-WJUGYWRKNA-N	OC(C)(CCC=C(C)CCC=C(C)C)C1OC(OC)(C)CC1	6.2404	KNApSAcK=C00022149,UNPD=UNPD68405,COCONUT=CNP0156075
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	15	NFGXHKASABOEEW-LDRANXPENA-N	O=C(OC(C)C)C=C(C=CCC(C)CCCC(OC)(C)C)C	6.2315	ChEBI=CHEBI:34839;CHEBI:39255;CHEBI:39256;CHEBI:39257,STOFF=STOFF_394;STOFF_2413,BLEXP=BLEXPDB00000038532,COCONUT=CNP0340804
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	16	JCJMEMDHUZYVMB-BHUWMUSSNA-N	O=C(OC)CCCCCCCC1OC1CC=CCCCCC	6.2201	UNPD=UNPD106241,COCONUT=CNP0262140
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	17	HMWOJWOBZVLXGN-SBXNMZDLNA-N	O=C(C)CCC=C(C)CCC=C(C)CCC(O)C(OC)(C)C	6.2027	UNPD=UNPD186319,COCONUT=CNP0214765
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	18	DVCQIWCKLKWXEA-UHFFFAOYNA-N	O=C1C(=C(OC1(O)C)C(C)CC(C)CC(C)CC(C)CC)C	6.1961	KNApSAcK=C00016862,UNPD=UNPD6412,BLEXP=BLEXPDB00021885710,NPA=NPA011151,COCONUT=CNP0306826
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	19	JJQUGUPUJMGMTJ-GJHUJFKISA-N	O=C(O)CCCCCCCC(OC)C=CC=CCCCCC	6.1726	UNPD=UNPD227046;UNPD229150,COCONUT=CNP0118205
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	20	UJMNOSJXLDJKDE-UHFFFAOYSA-N	O=C1C=C(OC(C1)CC(O)CCCCCCCCCCC)C	6.053	COCONUT=CNP0077550
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	21	OYZLUMCALBWJQC-UHFFFAOYSA-N	O=C(OCC(O)C=CCCCCCCCCCCCC=C)C	6.0424	COCONUT=CNP0127165
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	22	VIFYCMDARLREII-UHFFFAOYSA-N	O=C1C=C(OC1(C)CCCCCCCCCCCC)CCO	6.04	NPA=NPA011173,COCONUT=CNP0356743
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	23	OPCAYVVIAWSNMJ-UHFFFAOYSA-N	O=C(OC)CCCCCCC(=O)C(=C)CCCCCCCC	6.0392	UNPD=UNPD183384,COCONUT=CNP0111525
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	24	BUIQBWUKJHFEOQ-IRXDYDNUSA-N	O=C(OC)CCCCCCCC1CCC(=O)C1CCCCC	6.0237	NPA=NPA015101;NPA019226,COCONUT=CNP0193344
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	25	FFUZTHWTSOXNTJ-UHFFFAOYSA-N	O=C(OC)CCCCCCC(=C)C(=O)CCCCCCCC	6.0138	UNPD=UNPD131796,COCONUT=CNP0195988
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	26	MCGZBWQJEOOXGB-JKHITNEHNA-N	O=C(OC)CCC=CCC(OC)C=C(C)CCCCCCC	5.9965	UNPD=UNPD128475,COCONUT=CNP0205922
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	27	DIPXKPDEFBRLPH-NQLPVMQONA-N	O=C1OC(C)CC(C)C1C(=O)CCCCCCCCCCC	5.987	UNPD=UNPD178683,NPA=NPA005886,COCONUT=CNP0194285
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	28	TXEXNAOTBRQJTA-CSKARUKUSA-N	O=C(OC)CCCCCCCC=CCCC(=O)CCCCC	5.9806	UNPD=UNPD134801;UNPD212755,COCONUT=CNP0152736
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	29	WPOCKHFWIUAZSR-HJWRWDBZSA-N	O=C(OC)CCCCCC(=O)CCCC=CCCCCCC	5.9782	UNPD=UNPD130305,COCONUT=CNP0182178
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	30	DIPHDXIHMQRKSX-RAXLEYEMSA-N	O=C(OC)CCCCCCCC=CCC(=O)CCCCCC	5.9696	UNPD=UNPD192702,COCONUT=CNP0139323
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	31	TYKUQDJTOXFLEO-WAYWQWQTSA-N	O=C(OC)CCCCCC=CCCCCC(=O)CCCCC	5.9654	UNPD=UNPD174077;UNPD207400;UNPD220758,COCONUT=CNP0380332
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	32	QHDTWZCTFFLPPF-VQHVLOKHSA-N	O=C(OC)CCCCCCCC(=O)CCC=CCCCCC	5.9598	UNPD=UNPD207401;UNPD20988;UNPD218660,COCONUT=CNP0130027
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	33	YRTFPFGYXLEGSM-SREVYHEPSA-N	O=C(OC)CCCCCCCC(=O)CCCC=CCCCC	5.9598	UNPD=UNPD112441;UNPD207402;UNPD222885,COCONUT=CNP0217621
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	34	VZAZVJQJHJTESF-UHFFFAOYSA-N	OCCCC1OC2(OC(CCC2)CCC(C=C)C)CCC1C	5.9563	COCONUT=CNP0344230
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	35	LNXBLFBMTPNGGP-JWKMCSOCNA-N	O=C(OC(CCCC=CCCCCCC(=O)C)CCCC)C	5.9429	UNPD=UNPD63819,COCONUT=CNP0306567
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	36	VMELXHXIIDYJDK-SNAWJCMRSA-N	O=C(OC)CCCCCCCC(=O)CCCCCC=CCC	5.9352	UNPD=UNPD207397;UNPD89188;UNPD214425,COCONUT=CNP0349606
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID23439_8.63_311.26.mat	ID23439_8.63_311.26	3	115	311.258	[M+H]+	37	IAKULPYIVCXFMY-DOTZAEQVNA-N	O=C(OC(CC(=O)CC)(CC)CCCC(C=CCC)CC)C	5.8515	UNPD=UNPD201826,COCONUT=CNP0169105
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28537_10.13_367.34.mat	ID28537_10.13_367.34	3	152	367.3358	[M+H]+	1	QIKNIWLZQDIZOC-DSPZKMHANA-N	C=1C=C2C=CC3C(CCC4(C)C3CCC4C(C)CCCC(C)C)C2(C)CC1	6.5181	UNPD=UNPD149015,BLEXP=BLEXPDB00000261264,COCONUT=CNP0196590
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28537_10.13_367.34.mat	ID28537_10.13_367.34	3	152	367.3358	[M+H]+	2	NXBMFRGWYUJDHD-UHFFFAOYSA-N	C(=CCC=CCC=CCC=CCCCCC)CC=CCC=CCC=CCC	5.9562	COCONUT=CNP0439925
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID04621_3.17_121.03.mat	ID04621_3.17_121.03	3	52	121.0286	[M+H]+	1	FATZEVRESLWFAV-UHFFFAOYSA-N	O=C(O)C=1C=C2C=C2C1	4.8485	BLEXP=BLEXPDB00020334540
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	1	IACCOBWNMQUOBF-NZNXDECINA-N	O=C(OCCN(C)C)C=C1CCC2C(C(O)CC3=C(C)C(O)CCC32C)C1C	6.0329	UNPD=UNPD202737;UNPD59821;UNPD94583;UNPD226789,COCONUT=CNP0253999
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	2	ONYVHICJBRWHPQ-GOYWDNAKNA-N	O=C(O)C(NC(=O)CCCC=CCC=CC=CC(O)CC=CCCCCC)C	5.8395	LipidMAPS=LMFA08020146
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	3	KDNBPNSKQKVOSU-DAEQGBJTNA-N	O=C(C=C1CCC2C(C(=O)CC3C(C)(C)C(O)CCC23C)C1C)N(C)CCO	5.8287	UNPD=UNPD14878;UNPD189906,COCONUT=CNP0278148
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	4	BSSPZJCPGUJIQC-OZGOPTNCNA-N	O=C(O)C(NC(=O)CCCC=CCC=CCC=CC=CC(O)CCCCC)C	5.8127	LipidMAPS=LMFA08020145
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	5	DDDLFHVAWJOBHX-PUVIVMEANA-N	O=C(OC)C1CC23C4=C(CCC41)CCC(CN(C)C2)C3(CO)CCC(O)CC	5.7694	UNPD=UNPD143889,COCONUT=CNP0291564
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	6	FQUVPTVNRMUOPO-TYFZCRMLNA-N	O=C(O)C(NC(=O)CCCC=CCC=CCC=CCC=CCCCCC)CO	5.7592	LipidMAPS=LMFA08020004;LMFA08020073,COCONUT=CNP0346977
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	7	SXHUZJPIRVLMHY-AZPSIHDESA-N	O=C(O)CCCC=CCC1C(NC(=O)C(O)C2CCCC2)CC3CC1C3(C)C	5.7431	BLEXP=BLEXPDB00005311334
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	8	CSDAKHXEYAPDJI-UHFFFAOYSA-N	O=C(O)C(NC(=O)CC(O)CCCCCCCCCCC)CC=1C=CC=CC1	5.6261	COCONUT=CNP0339437
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	9	UDQQEQRPWIGNCC-UHFFFAOYSA-N	O=C(OC(C=1C=CC=CC1)C(N)C(=O)OCC)CCCCCCCCCCC	5.4976	COCONUT=CNP0273417
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	10	IACUXSHHRCNDBX-UHFFFAOYSA-N	O=C(OCC)C(NC(=O)CCCCCCCCCCC)C(O)C=1C=CC=CC1	5.4751	COCONUT=CNP0362210
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	11	YLLVUYCHRPRTOE-UHFFFAOYSA-N	O=C(N(CC1=CC=C(OC)C(OC)=C1)CCC2(CCOC(C)(C)C2)C(C)C)C	5.4528	COCONUT=CNP0367630
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	12	ZXMNHEQMEIEJGC-UHFFFAOYSA-N	O=C(O)C(NC(=O)CCCCCCCCCCCCC)C(O)C=1C=CC=CC1	5.4156	COCONUT=CNP0364013
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	13	JWVQCQGVVNUXFW-RNZRUAGMNA-N	O=C(O)C(NC(=O)CCCCCCCCCCCCC)CC1=CC=C(O)C=C1	5.4081	UNPD=UNPD114927,COCONUT=CNP0180172
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	14	NGWMZXLZSGJSRI-UHFFFAOYNA-N	OC1C2CC3C1C(O)(CC2OC)C4CC5C6(C)CN(CC)C4C35C(OC)CC6	5.3071	KNApSAcK=C00028951,UNPD=UNPD179113,COCONUT=CNP0177583
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID30609_7.94_392.28.mat	ID30609_7.94_392.28	3	85	392.2796	[M+H]+	15	PEUHZLSMLRCFJM-SDDLRHQZNA-N	OC1CCC2(C)CN(CC)C3C4CC2C13C5CC6C(OC)CC4(O)C5C6OC	5.2734	UNPD=UNPD144756,COCONUT=CNP0278931
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	1	OZPUDNHYNHCYDF-UHFFFAOYSA-N	O=C(OC1C(OCC(C)C1OC)C(=CC=CC=CCCC)C)CN(C)C	6.2793	COCONUT=CNP0341590
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	2	QONWTVYCAYPOFN-UHFFFAOYSA-N	O=C(N(CC=C)CC=C)CC1C(O)CCC2C(C)(CO)C(O)CCC12C	6.1463	COCONUT=CNP0277617
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	3	XYELMEFZKYMZDE-SJHCNWRRNA-N	ON=C1CC2(C)C(CCC2C3CCC4CC(O)CCC4(C)C13)C(O)CO	6.0016	UNPD=UNPD192253,COCONUT=CNP0158255
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	4	PBVPIPJBGAESIG-UHFFFAOYSA-N	O=C(C=1C(=NCCCCCCC)CC(C)(C)C(C(=O)OC)C1O)CCC	5.9315	COCONUT=CNP0441141
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	5	PBBGNTOZCRYZCV-UHFFFAOYSA-N	O=C(C=1C(=O)C(C(=O)OC)C(C)(C)CC1NCCCCCCC)CCC	5.8574	COCONUT=CNP0363226
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID28436_7.35_366.26.mat	ID28436_7.35_366.26	3	78	366.2639	[M+H]+	6	QQSYQDSEMQWNAW-UHFFFAOYSA-N	O=C1C(OC)=C(N(OC)C2=C1C(CCCCCCCC)CCC2OC)C	5.6472	COCONUT=CNP0078970
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	1	RCNSAJSGRJSBKK-YKSNQIBWSA-N	O=C1N=C(C=C2NC(=CC=3NC(C=C4NC(=O)C(=C4C=C)C)=C(C3CCC(=O)O)C)C(=C2C)CCC(=O)O)C(=C1C=C)C	4.7785	HMDB=HMDB0001008,SMPDB=PW_C000797,FooDB=FDB022366,BMDB=BMDB01008,Feces=HMDB0001008,PubChem=25245769;5353439;5280353;251,BLEXP=BLEXPDB00000000251,COCONUT=CNP0152020
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	2	QBUVFDKTZJNUPP-BBROENKCSA-N	O=C(O)CCC=1C(N=C(C=C2NC(=O)C(C=C)=C2C)C1C)=CC=3NC(C=C4NC(=O)C(=C4C=C)C)=C(C3CCC(=O)O)C	4.6196	ChEBI=CHEBI:17033;CHEBI:57991,FooDB=FDB030697,PlantCyc=BILIVERDINE,UNPD=UNPD183276;UNPD67034,COCONUT=CNP0148371
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	3	VIKRIYAAOWJXCT-MZPDVHQRNA-N	O=C1C2=CC=3C=4C=CC=CC4NC3C(C=CN2C(=O)C5(O)N1C67N(C=8C=CC=CC8C6(O)C5OC)C(C)(C)C7CO)(C)C	4.6075	UNPD=UNPD28557,NPA=NPA009135,COCONUT=CNP0373662
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	4	DKMLMZVDTGOEGU-UHFFFAOYNA-L	O=C([O-])CCC=1C(N=C(C=C2NC(=O)C(C=C)=C2C)C1C)=CC=3NC(C=C4NC(=O)C(C4=CC)C)=C(C3CCC(=O)[O-])C	4.5638	FooDB=FDB030122,PlantCyc=CPD-15004;3Z-PHYTOCHROMOBILIN,COCONUT=CNP0430443
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	5	ZKFQEACEUNWPMT-UHFFFAOYNA-N	O=C(OC(C)C)C1=C(NC(N)=C(C(=O)OC2CN(C2)C(C=3C=CC=CC3)C=4C=CC=CC4)C1C=5C=CC=C(C5)[N+](=O)[O-])C	4.4937	ChEBI=CHEBI:31247,BLEXP=BLEXPDB00000065948
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	6	CGSPNIOREWHDGG-VDBYBEJGSA-L	O=C1N=C(C=C2NC(=CC=3NC(=C(C3CCC(=O)[O-])C)CC4NC(=O)C(C=C)=C4C)C(=C2C)CCC(=O)[O-])C(C=C)=C1C	4.4686	PubChem=25243901;5281957
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	7	GWZYPXHJIZCRAJ-UDMDDCJJSA-N	O=C(O)CCC=1C(N=C(C=C2NC(=O)C(=C2C=C)C)C1C)=CC=3NC(C=C4NC(=O)C(C=C)=C4C)=C(C3CCC(=O)O)C	4.4653	UNPD=UNPD145882,COCONUT=CNP0252137
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	8	LXWZWRRIEITWMN-GSZAROSWSA-L	O=C1N=C(C=C2NC(=CC=3NC(C=C4NC(=O)C(C4=CC)C)=C(C3CCC(=O)[O-])C)C(=C2C)CCC(=O)[O-])C(=C1C=C)C	4.4638	PubChem=90658972;25246013;5280865
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	9	XPNAQDOAQIABKO-KCFUDVSJSA-N	O=C(O)CCC=1C(=CC2=C(C(=C3C=C4N=C(C=C5NC(=O)C(=C5C=C)C)C(=C4CCN32)C)C)CCC(=O)O)NC(=O)C1C	4.4635	UNPD=UNPD128862,COCONUT=CNP0218443
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	10	MZLMSBHEWZYOCT-WFBNZKAHSA-N	O=C(O)CCC=1C(=O)NC(=CC2=NC3=CC4=C(C(C=C)=C(C=C5NC(=O)C(=C5C)CCC(=O)O)N4CCC3=C2C)C)C1C	4.4616	UNPD=UNPD48979,COCONUT=CNP0103574
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	11	DRWWZUJKIFZYSM-VSKSXLEQSA-N	O=C(O)CCC=1C(=O)NC(=CC2=NC(=CC=3NC(C=C4NC(=O)C(=C4C)CCC(=O)O)=C(C3C=C)C)C(=C2C=C)C)C1C	4.4364	UNPD=UNPD56532,COCONUT=CNP0296859
/home/qiang/covid_mtbls2542/pos/ms_metabo_pos_mat/ID42349_5.73_583.26.mat	ID42349_5.73_583.26	3	79	583.2552	[M+H]+	12	OOOLJNSYCBOBQS-GUJIRNCCNA-N	O=CC=1NC(=C(C1C=O)CC)CC=2NC3=C(C(=O)CC3=C4N=C(C=C5NC(=O)C(C=C)=C5C)C(C)C4CCC(=O)O)C2C	4.4305	UNPD=UNPD130556,COCONUT=CNP0177420
