"mz","rt","t.score","p.value"
364.88805,450,3.8502,3e-04
383.939,455.1,6.2736,0
359.88315,452.4,6.5687,0
324.91385,450,2.3773,0.0219
323.90815,450,5.7028,0
294.97495,451.5,5.8399,0
292.97575,449.4,7.695,0
288.0194,446.7,6.4868,0
272.9922,450,6.0818,0
325.902,450.9,4.1707,1e-04
270.99495,449.1,5.8944,0
372.91955,441,4.5705,0
293.97875,450.9,7.6169,0
355.9497,441.3,6.0614,0
341.91805,450.6,6.3901,0
301.00635,458.1,3.527,8e-04
355.93265,447.3,6.419,0
290.0182,450.6,5.0446,0
318.6976,508.8,-1.0123,0.3274
213.1112,450,1.0876,0.2904
326.7094,500.4,-1.0353,0.3169
284.03435,450,-1.9624,0.0663
652.4098,467.4,-1.0207,0.3236
337.69975,392.4,-1.0864,0.2944
329.1862,414.3,-1.0354,0.3169
211.0272,449.7,0.5817,0.5673
139.07445,450,-10,0
257.01095,452.4,-0.2839,0.7796
241.0388,448.5,4.0179,3e-04
479.12105,429.6,3.9592,2e-04
252.0151,446.1,1.5147,0.1417
225.9944,450,-0.2828,0.7809
240.00745,450,0.3779,0.7105
274.2163,587.1,0.3694,0.7147
326.00905,451.5,5.5946,0
221.08025,450,-0.113,0.911
352.0241,456.6,0.9787,0.3365
338.0085,462,0.6917,0.4956
530.08775,459.6,-0.1207,0.9051
323.04235,458.4,1.3253,0.1994
239.11335,450.6,-10,0
334.0361,450,1.5908,0.1216
239.1916,452.4,0.79,0.437
338.0427,450.3,-1.1181,0.2794
309.06525,448.8,-0.163,0.872
313.02125,447.9,2.1534,0.0421
279.08595,450,0.2375,0.8143
339.0149,466.2,0.8437,0.4052
239.0901,450,0.9642,0.3443
241.0966,429.9,1.52,0.1399
179.0702,450,0.8578,0.3976
239.0799,450,2.4181,0.0233
278.0427,448.5,1.2036,0.24
240.09565,450,-0.1539,0.8788
323.9926,442.8,0.3383,0.7387
436.0815,445.8,0.1223,0.9039
327.03705,450.9,3.2677,0.0019
239.1045,448.5,0.2578,0.7991
238.9933,450,1.8245,0.0738
324.02675,449.7,0.1724,0.8647
295.0501,453.3,1.9216,0.0666
325.03745,473.4,1.6837,0.1024
277.03835,451.2,0.0179,0.9859
341.05395,451.8,0.3358,0.7403
310.0138,449.1,0.1308,0.8971
193.0851,450,-1.374,0.185
261.0745,457.2,2.2567,0.0291
341.01685,452.4,1.9682,0.0583
263.11235,450.3,1.0148,0.3196
194.0905,450,-0.8415,0.4096
342.0568,445.2,-0.6535,0.5231
311.02275,460.2,1.3803,0.1783
356.05725,448.5,2.4774,0.0159
609.14675,464.1,5.2393,0
655.7826,451.8,1.5031,0.1384
655.2805,450,1.2576,0.2141
623.1216,450,5.1589,0
656.2856,453.9,1.0413,0.3027
696.43405,454.2,-1.0178,0.3249
348.72365,398.1,-1.0255,0.3214
359.71375,464.1,-1.0925,0.2919
340.20965,460.8,-1.0115,0.3278
141.0901,450,1.6016,0.1194
218.2116,436.8,-0.1957,0.8464
370.06945,440.1,0.831,0.4111
493.08055,467.4,0.993,0.3264
368.07205,411,0.8807,0.3839
496.08035,443.1,1.0521,0.2985
495.0778,459.3,1.0005,0.3227
494.0848,437.7,0.9554,0.3449
444.1864,454.8,-1.7598,0.0983
481.0624,404.4,2.3239,0.0231
479.0643,455.4,2.3412,0.0222
386.212,444,3.0188,0.0039
559.27555,518.4,-0.4366,0.6684
305.11185,468.3,0.9798,0.3372
335.98025,450,5.0025,0
313.99955,428.1,2.512,0.0166
204.1056,450,4.5066,1e-04
158.1892,508.5,0.9525,0.3498
220.1369,450,-1.453,0.1662
362.2215,469.5,-1.0109,0.3281
381.7259,459.9,-1.0637,0.3043
362.7242,442.2,-1.0098,0.3286
509.1629,450.9,-2.522,0.0233
504.2078,447.9,-3.0997,0.0071
272.07285,451.5,-2.9305,0.0101
191.0694,450,7.9214,0
208.0722,451.5,-10,0
394.1977,374.1,-2.1203,0.051
103.07545,450,1.5383,0.1316
262.59955,516.9,0.5259,0.6056
103.04645,451.5,2.4697,0.0197
186.11935,450,0.7921,0.4368
199.06015,450,2.3082,0.0315
185.1162,450,0.4849,0.6327
152.01655,450,1.2225,0.2358
293.1388,449.7,-2.9956,0.0087
341.11215,426.9,-0.963,0.3495
375.0867,428.4,1.393,0.1798
404.06385,437.4,1.8726,0.072
302.1028,450.3,-2.1827,0.0444
420.0747,473.7,6.3006,0
421.0773,501.6,5.7339,0
319.1304,445.8,-2.2509,0.0384
303.1055,465.9,-1.5277,0.1463
326.08375,450,-3.5843,0.0027
327.0889,450.9,-3.6307,0.0025
384.2362,389.7,-1.0138,0.3267
244.09005,392.7,0.9175,0.3687
384.7353,364.8,-1.0111,0.328
214.16545,450,0.208,0.8378
213.1616,450,-0.2958,0.7699
319.5938,475.5,0.6088,0.5499
331.1288,448.8,-3.6726,0.0022
265.06985,451.5,5.2832,0
172.1528,450,1.317,0.1939
171.1494,450,1.9617,0.0575
444.11985,447.6,2.4234,0.025
361.1404,394.2,-0.8894,0.3845
323.1388,402.3,-0.5717,0.5753
699.28615,450,-0.5404,0.5957
274.0509,450,-0.0329,0.9741
211.09445,450,-1.5807,0.1303
189.1136,450,3.1497,0.0028
268.11775,454.5,-10,0
699.7848,450,-0.5406,0.5958
220.13035,450,3.0585,0.0046
356.1028,453,-0.6342,0.5352
271.16685,449.4,-1.5364,0.1452
272.1682,432.6,-1.5928,0.1319
254.139,450,1.8805,0.0766
253.1548,442.5,-0.9903,0.3377
206.1563,449.4,5.9027,0
412.13055,449.4,2.3752,0.0267
246.04345,450.6,2.5771,0.0121
212.06905,450.3,2.913,0.005
274.03695,453,2.37,0.0206
228.0327,453.3,1.8641,0.0678
172.076,450,2.4751,0.0159
620.24985,450,-0.8586,0.4039
142.12285,450,1.3729,0.1823
619.74755,450,-0.984,0.3403
274.02295,450,1.6147,0.1244
351.1563,442.5,0.5595,0.5809
353.14535,445.5,0.7209,0.4791
354.14885,452.1,2.2336,0.0373
519.1165,423.9,-2.7373,0.0153
518.11395,460.2,-2.7002,0.0165
352.1565,462.9,1.3055,0.203
589.30035,433.2,-0.987,0.3393
258.05565,450,3.1197,0.0049
211.0667,397.8,2.6444,0.0103
428.26405,400.2,-1.0203,0.3238
218.05175,396,1.2287,0.2334
217.04825,446.1,-0.9152,0.373
405.97615,447.9,4.0025,5e-04
167.99595,450,-0.3416,0.7362
145.06515,450,1.7854,0.0919
249.0628,450.6,0.049,0.9615
231.0541,451.5,0.5009,0.6212
207.15995,381,2.8598,0.0084
256.2072,429,-0.3685,0.7154
450.27305,450.9,-1.0103,0.3284
472.2897,450.3,-0.9899,0.3379
507.1112,445.8,6.5097,0
508.11675,429.6,6.4942,0
304.05885,450,3.2548,0.0021
169.08495,450,0.4838,0.6308
310.20115,450,-1.423,0.1748
141.0901,450,-0.4257,0.6742
77.5497,450.3,-1.4095,0.1785
311.20465,450,-1.4705,0.1617
209.0799,450,-3.4427,0.002
310.35005,457.2,-1.0826,0.2957
312.20585,447.3,-1.3036,0.2116
377.1366,462.9,1.5636,0.1267
310.22165,446.7,-0.917,0.3734
371.0893,409.8,2.9029,0.0069
333.14475,408,-0.4385,0.6658
631.0093,457.8,0.6557,0.5178
418.0822,441.6,0.7604,0.4545
405.07225,424.5,1.8183,0.0755
387.0638,453,0.5581,0.5812
419.08855,458.4,1.5061,0.1419
301.1196,464.4,-0.4293,0.6716
390.10495,454.5,0.5206,0.6082
389.102,447,-0.0697,0.9451
302.1219,460.8,1.2458,0.2228
403.1193,437.4,0.4973,0.6239
463.15645,473.1,-2.6606,0.0178
407.0772,458.7,0.3183,0.7532
458.20265,463.2,-2.532,0.0227
253.6116,417.9,1.3429,0.1838
254.10675,449.1,2.4256,0.0182
362.11675,450.6,-0.6094,0.5476
334.14645,467.7,0.7018,0.4908
196.06125,450,-2.9657,0.0095
178.0487,450,-2.5157,0.0234
227.07045,449.1,-10,0
356.1307,460.2,0.7358,0.4713
355.12695,444,0.6431,0.5273
276.16315,449.4,-10,0
283.0735,395.4,-2.0233,0.0586
290.22105,475.5,-2.2032,0.0422
201.11175,450,2.7297,0.0119
288.3494,445.8,-1.5714,0.1367
288.21695,449.1,-1.8115,0.0898
289.21825,450,-2.0942,0.0526
326.1964,483,-0.2312,0.8199
288.0836,444.6,-1.2095,0.2448
200.12795,450,2.4962,0.0238
291.08475,438.3,0.8919,0.384
464.21885,449.1,-2.2443,0.0385
465.21945,451.8,-1.5008,0.1517
72.53625,450,2.6295,0.0137
290.12495,452.7,2.6031,0.0157
292.1378,451.2,2.3759,0.0276
312.1215,481.5,0.2995,0.7676
291.14555,444,2.0317,0.0548
290.14155,466.5,2.2096,0.0388
290.0092,450,-1.9646,0.0661
198.1494,450,0.0334,0.9736
793.41275,450.3,-1.0592,0.3015
609.2878,455.7,-1.0174,0.3199
216.1597,450,0.4052,0.6887
793.73915,450,-0.9009,0.3781
794.07715,439.2,-0.8634,0.3978
595.8107,459,-0.8547,0.4018
608.53715,474.9,-0.954,0.3515
609.0377,477.6,-1.0816,0.2912
595.55765,440.7,-1.0802,0.2924
88.1924,448.2,-0.579,0.5688
794.74445,432.3,-0.8967,0.3801
595.30895,459,-0.7512,0.4606
605.0455,450,-0.3772,0.7101
88.1546,454.8,-0.9095,0.3727
794.4045,461.4,-0.9114,0.3711
465.19265,442.8,-10,0
464.19235,464.1,3.3982,0.0011
267.08015,445.8,1.034,0.311
312.217,467.1,-2.0442,0.0586
339.0978,365.1,-1.2714,0.2205
187.1265,450,-1.2973,0.199
217.13695,446.7,3.0272,0.0055
199.09605,450,4.8782,1e-04
200.0992,450,4.402,1e-04
200.16665,450,0.6327,0.5319
222.14795,450,4.0707,9e-04
265.10305,447.6,2.8732,0.0077
139.1564,427.2,4.0616,3e-04
139.112,450,2.2805,0.0362
306.24125,460.2,-10,0
287.08975,412.8,-10,0
463.12675,484.5,-10,0
283.99055,471.9,-2.4411,0.0273
345.10045,427.8,-1.4836,0.1585
265.23435,412.2,2.4796,0.0199
277.0702,454.5,8.4838,0
264.233,450,2.5396,0.0183
268.12785,445.5,-1.5968,0.1309
267.1235,450,-1.5376,0.1445
125.0964,450,2.229,0.0343
126.09995,450,2.7422,0.0105
278.08105,480,0.3187,0.7529
245.06835,463.8,1.4206,0.1722
263.08025,460.8,1.6583,0.1093
273.11115,458.1,3.5684,0.0011
250.1201,450,1.7629,0.0937
233.1167,450,0.9275,0.3673
234.11845,453.3,0.858,0.4029
154.12285,450,0.5507,0.586
262.0593,480.9,-1.3241,0.2053
226.0859,441,2.2358,0.031
234.05675,447.9,-0.7374,0.4715
186.09155,450,2.1546,0.0383
234.045,453.3,2.775,0.0109
237.06395,414.3,-0.5213,0.6089
230.04795,450,-0.9705,0.3453
212.03745,450.6,0.463,0.6488
252.06475,429.6,-0.8766,0.3906
173.0505,450,0.6027,0.5536
191.05925,450,2.9142,0.0101
362.2036,471.6,2.2059,0.04
384.1873,410.4,6.0849,0
361.2006,447.6,3.0225,0.0068
209.07075,393.9,-1.6875,0.1104
445.15535,406.2,6.7671,0
232.04645,450.3,0.1359,0.8936
383.1846,448.8,4.185,3e-04
447.09045,421.2,6.291,0
316.11805,435.9,-1.9976,0.0632
336.0376,448.2,1.1192,0.2721
303.23635,386.1,-0.8899,0.3838
302.2345,451.2,-0.6001,0.5553
461.10635,446.4,5.5736,0
276.0664,450,-10,0
265.1887,520.5,2.0749,0.0477
470.1089,441.9,-0.6105,0.5494
455.13855,438,-0.0441,0.9653
473.11465,458.4,-0.7924,0.4386
471.11275,438.3,1.036,0.3098
456.14705,482.4,-0.2363,0.8157
332.24385,454.5,0.1054,0.9174
482.11475,444.6,-0.9765,0.341
522.17965,447,0.1978,0.8449
523.1872,465,-0.4033,0.6914
551.14215,440.1,6.3737,0
201.089,450,2.7904,0.0097
552.14355,441.3,6.2327,0
234.14785,448.5,2.9185,0.0064
277.19315,451.2,-0.6067,0.5524
295.20365,441.3,-1.8676,0.0794
628.21695,449.1,-1.2642,0.2249
629.2251,448.8,-1.0374,0.3158
314.21935,450,-1.8026,0.0911
566.26535,441.3,-1.3615,0.1932
313.21615,450,-1.8473,0.0839
613.2506,433.2,-0.8859,0.3894
565.26,446.7,-1.1628,0.2628
507.26095,447.3,-0.9924,0.3364
331.2271,450,-2.2541,0.0392
332.2291,439.8,-2.2636,0.0385
508.26465,445.5,-1.3085,0.2101
333.23285,493.5,-2.2386,0.0407
117.09115,450,2.0636,0.0442
231.06285,443.1,2.3094,0.024
219.12245,450,3.6396,6e-04
218.12115,450,3.142,0.0057
117.1243,448.2,2.896,0.0085
412.1886,446.4,-0.7496,0.4642
348.1653,445.2,-0.943,0.3572
282.1345,432.3,-10,0
226.0014,447.9,-2.6319,0.0186
347.1593,431.4,-1.018,0.3199
224.0913,450,-1.4099,0.178
310.08945,463.2,3.5846,9e-04
292.04135,450,1.8008,0.0834
208.95895,450,3.9997,8e-04
278.0622,443.1,2.6164,0.0183
261.0262,450,0.3606,0.7214
182.9387,449.7,3.7207,7e-04
357.1318,439.5,1.8885,0.0692
263.0619,458.1,-0.7536,0.4585
292.0788,457.5,3.3859,0.0029
260.05275,432.3,3.383,0.0015
138.55,422.7,2.4666,0.0208
277.0781,417.6,1.2993,0.2078
446.23345,449.7,3.1454,0.0035
494.157,456.3,0.3687,0.7161
465.17975,436.8,-1.4335,0.1721
447.1692,404.1,1.2425,0.229
463.1415,477.6,0.08,0.9372
364.21965,449.1,-0.1756,0.8626
481.1495,454.8,-0.7117,0.4868
479.19815,397.5,0.673,0.5077
445.228,454.5,2.6907,0.0113
385.2003,451.5,1.395,0.1785
363.21745,435.3,-0.1444,0.8867
90.8042,451.2,-9e-04,0.9993
497.17025,458.4,2.4328,0.0216
386.2004,499.8,1.3019,0.2095
363.02905,451.8,-0.6687,0.5113
495.16485,449.7,-0.2501,0.8052
401.16975,438.9,3.41,0.0024
365.22335,439.8,1.3799,0.1806
366.22505,492.9,0.9601,0.3452
145.5562,466.8,0.9081,0.3722
223.97135,448.5,-0.1651,0.8704
225.967,449.4,-0.5832,0.5655
324.1389,479.7,0.9599,0.3445
269.1889,450,-3.0477,0.0078
466.18335,445.8,-0.4477,0.66
279.1235,449.7,0.8365,0.4117
319.1154,453.9,0.5654,0.5781
512.2041,463.5,0.7674,0.451
513.20515,447.3,-0.1062,0.9164
535.0371,446.4,-1.345,0.1983
199.07815,450,2.3336,0.0239
214.08805,449.7,1.8235,0.0784
212.0107,453.3,0.5122,0.6133
214.0294,448.8,-1e-04,0.9999
212.0203,450,0.0348,0.9726
213.0249,450,0.0826,0.935
214.015,450,0.2469,0.8074
211.93645,450,2.1718,0.0343
234.0025,449.4,0.7906,0.4369
212.03205,450,-0.372,0.7143
330.2148,433.2,-1.2468,0.2302
329.21135,450.6,-1.1155,0.2812
564.25055,459,-0.6368,0.5314
563.24485,447,-0.6034,0.5534
597.2222,453.6,-1.2567,0.2253
627.20865,442.2,2.8602,0.0064
202.1428,450,0.1611,0.8739
467.1833,309.6,-10,0
611.233,455.4,0.9592,0.3479
217.14165,450,1.1967,0.2456
298.2268,446.4,-0.5134,0.6148
549.2681,462,0.397,0.696
316.2399,456.3,-2.3186,0.0347
314.38375,445.2,-1.7957,0.0924
315.23565,449.7,-2.1421,0.0483
288.06365,450,0.9152,0.3694
314.2343,455.4,-2.1058,0.0519
304.15845,446.1,2.3034,0.0317
314.25145,461.7,-2.0333,0.0595
78.5562,451.5,-2.0495,0.0578
188.19965,445.2,1.7346,0.0882
323.0905,446.1,0.943,0.3589
325.2496,587.4,-1.1741,0.2514
189.20455,420,1.7272,0.0894
312.06675,452.7,2.5049,0.0161
332.20775,455.4,1.8662,0.0696
331.20515,450.6,1.923,0.0593
230.17525,449.4,0.3691,0.7148
212.16265,450,-0.7085,0.4843
114.10975,438.9,1.1693,0.2475
281.05945,459.6,-3.6291,0.0024
365.17085,413.4,1.32,0.1981
246.24285,517.5,0.8188,0.4231
500.2882,446.4,-1.4368,0.169
447.2381,444.9,-1.5549,0.1395
595.1658,434.1,-0.4684,0.646
249.1704,450,-1.6866,0.1097
248.16805,447.3,-1.6731,0.1132
585.2686,454.2,0.027,0.9787
586.2743,441.9,0.1308,0.897
277.09565,420.3,0.0084,0.9934
377.19595,440.7,-10,0
583.1464,445.8,-1.9123,0.0751
399.18005,459.9,3.8482,3e-04
546.25405,451.5,-2.8112,0.0131
225.16555,450.9,1.468,0.1567
394.22195,450.3,3.9923,2e-04
567.1727,511.2,-2.9413,0.01
146.3143,418.8,0.6469,0.5236
551.21475,428.4,-1.1832,0.2551
272.08775,437.1,1.7949,0.0824
547.25605,438.6,-2.648,0.0182
201.14925,450,0.993,0.3313
202.15215,445.5,0.3436,0.7345
287.05815,456.9,1.768,0.093
241.14235,450,0.7764,0.4456
271.0869,450,1.3161,0.2012
173.1183,450,1.3446,0.1933
292.63675,452.7,0.8017,0.4299
461.14895,471.9,1.9791,0.0525
318.07615,450.3,0.2585,0.7991
289.057,447,2.1093,0.0481
186.1493,450,2.7062,0.015
241.2428,444,4.524,0
242.14455,449.4,1.4269,0.1674
204.1598,436.5,2.3692,0.0262
138.10105,450,3.8981,6e-04
616.2507,480.3,1.7626,0.0871
187.132,450,-0.4192,0.6779
110.1063,450,1.3477,0.1926
137.09635,450,4.7562,2e-04
156.1104,450,1.5596,0.1282
169.12255,450,2.4236,0.0184
109.1016,450,1.4544,0.1639
155.1066,450,0.6699,0.5087
128.11725,450,2.443,0.0191
127.1137,450,2.2976,0.0283
286.06075,456,0.185,0.8547
240.04445,451.5,0.4479,0.6586
292.1304,376.8,1.5244,0.137
683.25405,446.1,-0.3378,0.7393
237.16685,450,2.3953,0.022
434.13665,487.5,0.5344,0.5973
214.17835,450,0.1275,0.8991
268.18795,450,-0.3048,0.7621
236.1621,450,2.305,0.0257
419.14605,452.1,-0.7677,0.45
224.1282,450,0.0473,0.9625
418.1442,453.6,-0.2292,0.8206
246.1099,464.4,0.9049,0.3762
602.30395,453.6,-1.3687,0.1901
308.0341,450.9,2.1285,0.037
309.03955,456,-1.0303,0.3179
325.1776,447.9,0.029,0.9772
490.20795,455.1,-0.7406,0.47
321.10065,435.9,0.5799,0.5699
145.1418,451.5,-0.2315,0.82
383.10205,445.5,0.6671,0.5118
321.13105,469.5,1.6894,0.1076
144.13855,450,-0.6855,0.5013
349.09425,446.4,2.4936,0.0193
336.06655,465,1.6669,0.1087
248.1361,441.9,1.9567,0.0608
151.12475,448.2,2.2905,0.0322
288.1266,461.1,1.4235,0.1676
364.06245,448.8,-10,0
264.134,446.1,-1.0973,0.288
152.08065,450,1.0643,0.3018
365.0663,456.9,1.1814,0.2512
151.07455,450,1.2373,0.233
247.1332,450,0.5889,0.5613
287.12565,452.4,3.1095,0.0046
351.0885,442.5,4.4278,0
335.1148,454.2,-10,0
245.11705,450,0.7943,0.438
263.1278,450,1.7865,0.09
246.11975,434.7,1.59,0.1266
285.10995,457.8,6.788,0
358.26095,471.9,-2.4465,0.0271
287.0324,441.6,1.6129,0.1199
213.08805,450,-0.5295,0.6012
202.2165,399.3,0.1875,0.8523
543.28145,445.8,-2.1243,0.0502
216.1961,447.9,0.642,0.5249
238.1791,450,1.0206,0.3135
255.1125,453.3,-1.7159,0.1039
227.2121,363.3,-1.1737,0.2483
270.2157,450,-1.7504,0.0933
337.1986,380.4,1.1589,0.2615
297.17895,399.9,-1.7474,0.101
268.03955,451.2,0.603,0.5513
325.1422,435.9,2.2512,0.0364
262.2373,444.6,2.1867,0.0356
324.0652,449.4,5.7351,0
477.08685,423.9,1.0837,0.2848
479.0851,450,1.1073,0.2745
323.0802,459.3,1.0361,0.3145
261.10885,450.6,2.231,0.0399
262.1122,442.8,1.1669,0.2509
192.13805,450,4.5988,0
418.21205,433.5,2.0585,0.0506
178.1228,450,3.3491,0.0024
275.16315,450,-1.5316,0.146
486.2319,486.9,-0.9994,0.3318
256.0472,460.5,0.7755,0.4466
541.26445,444,5.0655,0
350.1222,450,-1.0153,0.326
666.2472,449.1,2.5261,0.0147
665.24925,446.7,2.5239,0.0151
334.2363,460.8,2.5889,0.0118
667.2546,448.2,2.6016,0.0116
525.27025,450.3,-2.228,0.0415
349.2503,435.6,-0.3333,0.7419
177.04665,446.1,2.1032,0.0392
246.08085,454.5,1.3757,0.1743
323.02205,450.3,-0.0222,0.9825
307.04745,449.4,1.122,0.2665
325.02195,446.1,0.3343,0.7411
245.0787,450.6,1.3752,0.1752
177.05685,450,1.1013,0.2749
308.05385,465.9,1.3988,0.1678
354.03975,442.2,0.4281,0.6708
232.19,487.5,0.6935,0.4983
271.10995,447.9,1.4309,0.1668
510.2529,449.7,-3.6399,0.0024
173.1643,449.4,4.3628,3e-04
328.24855,450,-2.2883,0.0362
242.0686,464.1,1.4552,0.1531
317.25285,450,-1.6528,0.1187
318.25445,368.4,-1.3537,0.1957
316.25005,437.7,-1.6512,0.1188
316.401,453,-1.4213,0.1752
79.06095,450,-1.7212,0.1048
267.2089,450.9,3.4177,0.0012
316.2677,445.5,-1.512,0.1505
241.1199,449.4,1.7102,0.0962
241.1341,456.6,0.6535,0.5222
831.4414,448.5,0.0513,0.9596
264.04665,462.9,1.2091,0.2382
308.09905,444,0.2338,0.8174
307.0964,443.4,1.4411,0.1688
329.07825,450.6,3.2138,0.0038
182.11605,450,3.3608,0.0028
204.09955,450,-10,0
311.0426,452.1,4.1859,2e-04
272.0784,438.6,4.7802,0
273.21995,450,0.47,0.6439
228.04565,451.8,1.6538,0.1102
274.2248,453.3,0.3956,0.697
258.06365,442.2,-10,0
215.0367,451.5,5.6157,0
256.0626,448.5,6.7212,0
168.1406,450,-10,0
244.06265,452.1,0.0801,0.937
248.07285,444.3,-0.139,0.8911
235.0634,465,0.5024,0.6199
226.05155,447.6,0.435,0.6682
246.0646,458.7,1.7443,0.0939
277.1416,450,0.2043,0.8406
249.07355,450,9.1568,0
228.09605,447.6,8.8989,0
257.15585,449.1,-0.1673,0.8688
171.54695,495,-10,0
322.03715,458.7,8.6481,0
227.09145,450,9.0823,0
274.18365,449.4,-0.9474,0.3556
330.1449,397.2,4.808,0
275.1872,456.9,-1.4224,0.1728
300.21875,451.5,1.8669,0.0734
301.22045,414.3,2.6062,0.014
181.1405,440.4,0.8228,0.4148
158.1542,450,2.4629,0.0189
180.13735,450,0.152,0.8801
159.1577,447,2.5213,0.0175
158.20825,434.7,2.5633,0.0168
238.1094,450,-10,0
160.16095,423,2.515,0.0149
164.1646,453.3,1.141,0.2641
158.16105,472.2,2.5989,0.016
158.10225,450,-0.8068,0.4302
260.1152,445.8,0.6316,0.5346
158.14635,438.3,0.3232,0.75
274.13345,453.3,0.3886,0.7007
158.1354,444.9,0.1032,0.9181
158.17195,464.4,1.8299,0.0735
159.21215,511.5,0.8102,0.4249
406.6751,468.6,3.6348,5e-04
208.16875,453,0.3608,0.7202
244.1893,450,-0.1181,0.9066
309.144,462,5.5607,0
227.18265,450,0.3746,0.71
180.1751,439.5,-0.0679,0.9462
266.1733,450,-0.2902,0.7732
245.19225,449.7,-0.3467,0.7318
226.1803,450,-0.2051,0.8386
226.2728,413.4,-0.4718,0.6404
232.1375,450.6,3.0953,0.0058
233.13835,446.1,2.2176,0.0392
239.1241,386.1,0.4958,0.6244
329.1262,465,1.5409,0.1313
318.1733,432,0.3687,0.7159
495.22325,456.6,-2.588,0.0204
255.1586,450,-1.1331,0.2737
341.2531,452.1,-1.14,0.2719
256.1626,446.7,1.4678,0.16
298.18615,449.7,0.0111,0.9913
270.0619,450,5.7775,0
292.2221,380.4,-1.1757,0.2517
291.21545,458.4,-1.089,0.287
275.09085,462.9,1.0185,0.3162
382.1539,453.9,4.1232,2e-04
253.10765,450,1.8754,0.0714
235.09635,450,2.1479,0.0413
266.15275,516.9,1.0644,0.2951
251.1825,450,1.7812,0.0909
250.1765,451.5,1.8503,0.0762
266.23045,383.1,0.9204,0.3668
477.36715,435.3,0.9675,0.3404
234.20495,446.7,1.6262,0.1157
330.1184,423.9,1.3415,0.1927
252.18585,448.8,2.204,0.0388
250.2844,414.6,2.6531,0.0135
282.20615,451.8,0.5862,0.5635
283.20695,447,1.4631,0.1561
193.15725,450,-0.6112,0.5463
176.15385,450,0.4761,0.6384
228.10325,453.9,2.8149,0.0114
228.19605,450,-0.0342,0.973
312.1464,445.8,-1.1847,0.2483
175.14675,450,1.4623,0.1598
228.18675,454.8,0.3656,0.7167
212.1728,450,1.787,0.0896
194.1641,450,0.5395,0.594
243.1973,450,0.1122,0.9119
229.19735,450,-0.5666,0.5751
230.2006,442.2,-0.0964,0.9238
211.1695,450,2.4196,0.0257
228.2064,450,3.346,0.0033
229.17995,450,1.5706,0.1331
359.13705,445.8,4.3478,1e-04
229.19255,446.4,1.4282,0.1689
328.11975,461.7,2.8573,0.0077
228.28985,434.1,0.2066,0.8378
397.2325,449.4,-2.6545,0.0179
180.10915,450,1.0761,0.2918
179.108,450,-0.6904,0.4959
197.1654,518.4,-1.77,0.0962
777.6911,451.2,11.6314,0
86.407,450.3,11.6855,0
778.6964,450.3,10.8312,0
296.1604,436.2,6.139,0
187.11225,450,2.5991,0.0142
279.0924,450,0.7577,0.4586
351.17635,446.4,1.6336,0.116
242.28455,611.4,-0.4622,0.648
330.26415,446.7,-0.5729,0.5728
347.0632,459,1.8728,0.0657
329.05555,437.1,3.1026,0.003
320.21985,437.4,-2.2778,0.0353
401.92275,450.9,-1.0565,0.3072
155.55265,433.5,2.7979,0.0069
592.36795,451.8,-1.4395,0.166
148.5443,461.4,1.4836,0.1454
344.05565,450,-2.6601,0.0173
534.117,448.8,1.2528,0.2178
535.12475,436.5,0.6362,0.5303
369.08545,430.8,3.7086,4e-04
342.0352,450,1.214,0.2367
326.0465,450,0.6032,0.5541
423.1347,439.8,1.3315,0.1961
329.08955,455.4,3.3614,0.0015
285.06365,449.1,1.5788,0.1261
519.1544,436.2,2.4145,0.0214
147.5528,387,5.4209,0
357.08655,402,0.8934,0.3784
183.09275,450,0.6279,0.5374
340.0609,450,0.4239,0.6748
343.0697,451.2,1.4717,0.1558
341.03165,451.2,1.0906,0.2873
285.02415,450,0.0764,0.9398
264.09355,452.7,2.2366,0.0353
263.08915,450,4.1294,2e-04
256.12615,448.2,-0.9881,0.3352
181.07915,454.8,-0.1597,0.8746
325.05805,448.8,0.2482,0.8071
181.01915,452.1,-0.235,0.8164
224.0982,450,3.0708,0.004
182.0903,450,-0.0136,0.9893
255.12335,449.7,-0.2502,0.8049
343.03255,454.2,2.5878,0.0136
223.0053,451.5,1.704,0.0953
326.06205,437.1,6.7355,0
223.09575,450,3.661,7e-04
223.08505,448.5,1.1879,0.2436
181.09535,450,0.1512,0.8815
181.08425,450,-0.6552,0.5196
358.0725,448.5,0.5946,0.5584
255.03105,460.8,0.4794,0.6369
178.55485,399.6,-0.361,0.7197
344.0721,454.8,4.3283,1e-04
336.0516,453,0.7546,0.4573
223.18685,454.2,1.7327,0.0898
241.10725,450,-2.1577,0.0441
225.10135,450,1.3445,0.1865
253.03785,477,2.2003,0.0375
181.1515,462.6,-1.4892,0.153
152.06125,451.5,0.2514,0.8044
340.03715,428.1,0.3832,0.7053
156.5583,448.5,3.2303,0.0034
294.06345,468.3,-1.6158,0.1233
226.15105,450,0.3397,0.7371
225.14765,450,0.8019,0.4314
377.15865,453.9,-2.8877,0.0113
194.0681,446.1,-3.1501,0.0066
360.2719,457.5,-1.5777,0.1354
439.12745,424.2,-4.5993,3e-04
252.04315,488.1,5.362,0
247.07765,430.8,2.9634,0.0064
340.1953,429.6,2.0596,0.047
399.24495,451.2,-0.1137,0.9108
432.17825,489.9,3.7556,0.001
376.2571,448.2,0.5213,0.6079
398.241,460.2,-1.1208,0.2773
